0.0074919,0.0147987,0.0217344,0.0281149,0.0337667,0.0385428,0.0423424,0.0451287,0.0469346,0.0478539,0.0480203,0.0475844,0.0466938,0.0454804,0.0440546,0.0425037,0.0408939,0.0392734,0.0376762,0.0361248,0.0346337,0.0332113,0.0318616,0.0305856,0.0293825,0.0282499,0.0271849,0.0261839,0.0252432,0.0243591,0.0235278,0.0227457,0.0220094,0.0213156,0.0206612,0.0200434,0.0194595,0.018907,0.0183834,0.0178866,0.0174146,0.0169655,0.0165374,0.0161288,0.0157379,0.0153634,0.0150039,0.0146581,0.0143248,0.0140028,0.013691,0.0133885,0.0130942,0.0128073,0.012527,0.0122524,0.0119828,0.0117174,0.0114557,0.0111971,0.0109408,0.0106866,0.0104337,0.0101819,0.00993057,0.00967948,0.00942824,0.00917655,0.00892412,0.00867072,0.00841612,0.00816013,0.0079026,0.00764339,0.0073824,0.00711952,0.00685471,0.00658791,0.0063191,0.00604826,0.00577541,0.00550057,0.00522378,0.00494507,0.00466452,0.00438219,0.00409815,0.0038125,0.00352532,0.00323671,0.00294678,0.00265564,0.00236339,0.00207016,0.00177605,0.0014812,0.00118571,0.000889729,0.000593364,0.000296746
0.0151689,0.0299684,0.044024,0.0569585,0.0684092,0.078062,0.0856982,0.0912377,0.0947559,0.0964606,0.0966429,0.0956235,0.0937103,0.0911733,0.0882344,0.0850663,0.0817984,0.0785237,0.0753064,0.0721893,0.0691989,0.06635,0.0636494,0.0610984,0.0586943,0.0564323,0.0543057,0.0523074,0.0504299,0.0486654,0.0470063,0.0454456,0.0439763,0.0425918,0.0412859,0.0400531,0.0388877,0.037785,0.03674,0.0357485,0.0348065,0.03391,0.0330555,0.0322397,0.0314595,0.0307119,0.0299942,0.0293038,0.0286383,0.0279953,0.0273728,0.0267687,0.0261811,0.0256082,0.0250483,0.0244998,0.0239613,0.0234312,0.0229085,0.0223917,0.0218798,0.0213717,0.0208665,0.0203632,0.019861,0.0193591,0.018857,0.0183539,0.0178493,0.0173427,0.0168336,0.0163218,0.0158069,0.0152886,0.0147667,0.014241,0.0137114,0.0131779,0.0126402,0.0120986,0.0115528,0.0110031,0.0104495,0.00989201,0.00933084,0.00876609,0.00819793,0.00762653,0.00705207,0.00647476,0.00589479,0.00531239,0.00472778,0.00414119,0.00355286,0.00296302,0.00237194,0.00177984,0.00118698,0.000593619
0.0232153,0.0458821,0.0674347,0.0872859,0.10485,0.119598,0.131151,0.139368,0.144391,0.14659,0.146467,0.144556,0.141351,0.137268,0.132643,0.127729,0.12271,0.117716,0.112837,0.108127,0.103622,0.0993404,0.0952878,0.0914643,0.0878643,0.0844792,0.0812983,0.0783104,0.0755036,0.0728662,0.0703867,0.0680543,0.0658584,0.0637893,0.0618378,0.0599952,0.0582535,0.0566052,0.0550433,0.0535612,0.0521528,0.0508126,0.049535,0.0483153,0.0471486,0.0460307,0.0449573,0.0439248,0.0429293,0.0419676,0.0410364,0.0401326,0.0392534,0.0383961,0.0375583,0.0367374,0.0359313,0.0351379,0.0343553,0.0335816,0.032815,0.0320541,0.0312974,0.0305435,0.0297911,0.0290392,0.0282867,0.0275328,0.0267765,0.0260171,0.0252541,0.0244867,0.0237147,0.0229375,0.0221548,0.0213665,0.0205722,0.0197719,0.0189655,0.018153,0.0173343,0.0165097,0.0156791,0.0148427,0.0140008,0.0131535,0.012301,0.0114437,0.0105817,0.00971549,0.00884526,0.00797137,0.00709416,0.00621398,0.00533118,0.00444612,0.00355918,0.00267072,0.00178111,0.000890748
0.0318102,0.0629101,0.0925467,0.119901,0.144105,0.164329,0.179939,0.190694,0.196849,0.19904,0.19808,0.194785,0.189867,0.183906,0.177342,0.170496,0.163596,0.156796,0.150197,0.143861,0.137824,0.132101,0.126697,0.121607,0.11682,0.112322,0.108098,0.104132,0.100408,0.0969092,0.0936203,0.0905265,0.087614,0.0848695,0.0822809,0.0798367,0.0775261,0.0753393,0.0732669,0.0713002,0.0694313,0.0676526,0.065957,0.0643379,0.0627892,0.061305,0.0598799,0.0585088,0.0571869,0.0559096,0.0546726,0.053472,0.052304,0.0511649,0.0500514,0.0489604,0.0478889,0.0468341,0.0457934,0.0447644,0.0437448,0.0427326,0.0417257,0.0407224,0.039721,0.03872,0.0377182,0.0367142,0.0357069,0.0346954,0.0336789,0.0326565,0.0316277,0.030592,0.0295488,0.028498,0.0274392,0.0263722,0.025297,0.0242136,0.0231219,0.0220222,0.0209145,0.0197991,0.0186762,0.017546,0.016409,0.0152655,0.0141157,0.0129603,0.0117994,0.0106337,0.00946357,0.00828943,0.00711179,0.00593113,0.00474795,0.00356275,0.00237601,0.00118826
0.0411154,0.0814012,0.119941,0.155666,0.187342,0.213674,0.233581,0.24662,0.253271,0.254641,0.25203,0.246634,0.239428,0.231147,0.222322,0.213318,0.204382,0.195674,0.187293,0.179296,0.17171,0.164544,0.157794,0.151447,0.145486,0.139891,0.13464,0.129713,0.125087,0.120743,0.116659,0.112818,0.109202,0.105794,0.10258,0.0995447,0.0966752,0.0939591,0.0913849,0.0889418,0.0866199,0.0844098,0.0823027,0.0802904,0.0783654,0.0765205,0.0747487,0.0730439,0.0714,0.0698114,0.0682728,0.0667792,0.0653258,0.0639083,0.0625224,0.0611642,0.05983,0.0585164,0.0572201,0.0559381,0.0546676,0.0534059,0.0521506,0.0508996,0.0496507,0.048402,0.047152,0.045899,0.0446418,0.043379,0.0421097,0.040833,0.039548,0.0382541,0.0369508,0.0356376,0.0343144,0.0329809,0.0316369,0.0302826,0.0289178,0.0275428,0.0261579,0.0247631,0.0233589,0.0219456,0.0205237,0.0190935,0.0176556,0.0162105,0.0147586,0.0133006,0.011837,0.0103684,0.00889546,0.0074187,0.00593878,0.00445632,0.00297195,0.00148629
0.0512502,0.101638,0.150151,0.195479,0.235922,0.269444,0.294093,0.308933,0.314973,0.314225,0.308764,0.300294,0.290063,0.278934,0.26748,0.256071,0.24494,0.234226,0.224006,0.21432,0.205177,0.196571,0.188487,0.1809,0.173786,0.167115,0.16086,0.154993,0.149486,0.144315,0.139455,0.134884,0.130581,0.126526,0.1227,0.119087,0.115671,0.112437,0.109372,0.106463,0.103697,0.101064,0.0985538,0.0961561,0.0938621,0.091663,0.089551,0.0875185,0.0855583,0.0836637,0.0818284,0.0800465,0.0783122,0.0766204,0.074966,0.0733443,0.071751,0.0701818,0.0686329,0.0671007,0.0655818,0.0640731,0.0625717,0.0610749,0.0595804,0.0580857,0.0565891,0.0550885,0.0535824,0.0520695,0.0505483,0.0490179,0.0474773,0.0459258,0.0443627,0.0427876,0.0412002,0.0396002,0.0379875,0.0363621,0.0347241,0.0330737,0.0314111,0.0297367,0.0280509,0.026354,0.0246467,0.0229294,0.0212028,0.0194675,0.017724,0.0159731,0.0142155,0.0124519,0.010683,0.00890949,0.00713219,0.00535183,0.00356917,0.00178497
0.0622471,0.123751,0.183545,0.240178,0.291424,0.334088,0.364412,0.380048,0.383462,0.37852,0.368509,0.355714,0.341596,0.327045,0.312593,0.298547,0.285081,0.272283,0.260187,0.2488,0.238106,0.228077,0.218682,0.209882,0.201642,0.193924,0.186692,0.179911,0.17355,0.167576,0.161963,0.156684,0.151713,0.147028,0.142608,0.138433,0.134486,0.130748,0.127204,0.12384,0.120642,0.117597,0.114693,0.111919,0.109264,0.106719,0.104274,0.101921,0.0996513,0.0974571,0.0953311,0.0932665,0.0912566,0.0892955,0.0873773,0.0854965,0.0836481,0.0818272,0.0800294,0.0782503,0.0764862,0.0747334,0.0729886,0.0712485,0.0695105,0.0677719,0.0660303,0.0642838,0.0625304,0.0607684,0.0589965,0.0572133,0.0554179,0.0536094,0.051787,0.0499503,0.0480988,0.0462324,0.044351,0.0424545,0.040543,0.0386169,0.0366764,0.034722,0.032754,0.0307731,0.0287798,0.0267749,0.0247589,0.0227327,0.020697,0.0186525,0.0166001,0.0145407,0.0124751,0.0104041,0.0083287,0.00624967,0.00416795,0.00208443
0.0739874,0.147574,0.220099,0.290265,0.355508,0.41107,0.449419,0.463385,0.460308,0.447886,0.431036,0.412459,0.393562,0.375058,0.357299,0.340445,0.324556,0.309636,0.295661,0.282588,0.270369,0.258951,0.248281,0.238306,0.228977,0.220248,0.212073,0.204411,0.197225,0.190478,0.184138,0.178174,0.172559,0.167266,0.162271,0.157553,0.15309,0.148864,0.144857,0.141052,0.137434,0.133988,0.130702,0.127562,0.124557,0.121675,0.118907,0.116241,0.113669,0.111183,0.108773,0.106432,0.104153,0.101928,0.0997517,0.0976169,0.0955182,0.0934501,0.0914075,0.0893856,0.0873799,0.0853863,0.083401,0.0814205,0.0794416,0.0774613,0.0754771,0.0734864,0.0714873,0.0694778,0.0674563,0.0654214,0.063372,0.0613071,0.059226,0.057128,0.0550128,0.0528801,0.0507298,0.0485621,0.0463769,0.0441748,0.0419559,0.0397209,0.0374703,0.0352047,0.0329249,0.0306315,0.0283255,0.0260076,0.0236787,0.0213399,0.0189919,0.0166359,0.0142727,0.0119033,0.00952885,0.00715025,0.00476856,0.0023848
0.0861284,0.172458,0.259012,0.345274,0.429273,0.505268,0.558807,0.563767,0.546498,0.521681,0.495289,0.469524,0.445135,0.422327,0.4011,0.381377,0.36306,0.346046,0.330232,0.315523,0.301832,0.289077,0.277184,0.266084,0.255714,0.246017,0.236941,0.228437,0.220461,0.212974,0.205937,0.199317,0.193083,0.187206,0.181659,0.176418,0.171459,0.166762,0.162308,0.158078,0.154054,0.150222,0.146566,0.143072,0.139727,0.136519,0.133436,0.130468,0.127603,0.124832,0.122146,0.119537,0.116995,0.114514,0.112085,0.109702,0.107358,0.105048,0.102765,0.100505,0.0982619,0.0960314,0.0938092,0.0915915,0.0893746,0.0871553,0.0849307,0.082698,0.080455,0.0781995,0.0759299,0.0736445,0.071342,0.0690215,0.0666822,0.0643233,0.0619445,0.0595456,0.0571265,0.0546873,0.0522282,0.0497496,0.0472519,0.0447358,0.0422018,0.0396508,0.0370836,0.034501,0.031904,0.0292936,0.0266707,0.0240365,0.021392,0.0187383,0.0160765,0.0134077,0.0107332,0.00805396,0.00537126,0.00268622
0.0980682,0.197119,0.298218,0.402545,0.511041,0.621921,0.716776,0.686376,0.640235,0.597052,0.558915,0.525212,0.495128,0.468016,0.443395,0.420904,0.400264,0.381255,0.363697,0.347441,0.332359,0.318343,0.305295,0.293132,0.281778,0.271166,0.261237,0.251934,0.24321,0.235019,0.22732,0.220075,0.213251,0.206816,0.200741,0.195,0.189567,0.184419,0.179536,0.174897,0.170484,0.16628,0.162268,0.158433,0.154761,0.151238,0.147852,0.144591,0.141443,0.138397,0.135444,0.132574,0.129778,0.127047,0.124373,0.121748,0.119166,0.116619,0.114102,0.111608,0.109132,0.106669,0.104214,0.101762,0.0993106,0.0968552,0.0943928,0.0919205,0.0894356,0.086936,0.0844197,0.081885,0.0793306,0.0767553,0.0741583,0.071539,0.0688969,0.0662318,0.0635437,0.0608328,0.0580994,0.0553438,0.0525667,0.0497688,0.0469507,0.0441135,0.041258,0.0383852,0.0354962,0.0325922,0.0296743,0.0267436,0.0238013,0.0208488,0.0178873,0.014918,0.0119422,0.00896122,0.00597633,0.00298882
