0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;11.0908,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
