0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;1.86538,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;67.852,0;1,0;1,0;1
