0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;32.1714,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
