0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;60.4477,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
