0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;16.0868,0;16.0868,0;16.0868,0;16.0868,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,0;62.7229,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
